id,clee,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,letra_ext,edificio,edificio_e,numero_int,letra_int,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,num_local,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,telefono,correoelec,www,tipoUniEco,latitud,longitud,fecha_alta
6318441,09015611161000335001000000U0,ESCUELA MEXICANA DE TURISMO AC,ESCUELA MEXICANA DE TURISMO AC,611161,Escuelas de educación media superior del sector privado,31 a 50 personas,CALLE,Barcelona,CALLE,Abraham González,CALLE,Versalles,CALLE,Turín,28,NA,NA,NA,0,NA,COLONIA,JUAREZ,NA,NA,NA,06600,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0856,014,NA,INFORMES@EMTURISMO.MX,WWW.EMTURISMO.COM,Fijo,19.42820751,-99.15509451000001,2010-07
633646,09002611152000086000000000U6,ESCUELA MEDIO SUPERIOR CETIS 33,GOBIERNO CIUDAD DE MEXICO,611162,Escuelas de educación media superior del sector público,101 a 250 personas,CALLE,HACIENDA DE NARVARTE,CALLE,HACIENDA LA CASTAÑEDA,CALLE,HACIENDA CLAVERIA,CALLE,HACIENDA DEL ROSARIO,84,NA,NA,NA,NA,NA,COLONIA,PRADOS DEL ROSARIO,NA,NA,NA,02410,09,Ciudad de México,002,Azcapotzalco,0001,Azcapotzalco,0966,017,NA,CETIS033.DIR@UEMSTIS.SEMS.GOB.MX,NA,Fijo,19.50393588,-99.20743542,2010-07
697559,09017611161000054001000000U3,ESCUELA LICEO VERNA,ADMINISTRADORA VERNA Y AMERICAS SC,611161,Escuelas de educación media superior del sector privado,11 a 30 personas,EJE VIAL,3 ORIENTE (FRANCISCO DEL PASO Y TRONCOSO),CALLE,RETORNO 1 GENERAL IGNACIO ZARAGOZA,CALLE,RETORNO A DE FRANCISCO DEL PASO Y TRONCOSO,CALLE,RETORNO 3 GENERAL IGNACIO ZARAGOZA,14,NA,NA,NA,NA,NA,COLONIA,JARDIN BALBUENA,NA,NA,NA,15900,09,Ciudad de México,017,Venustiano Carranza,0001,Venustiano Carranza,0615,006,5563908045,LICEOBACHILLERATO@HOTMAIL.COM,WWW.LICEOVERNA.COM,Fijo,19.42649661,-99.11105353000002,2014-12
698238,09017611161000061001000000U8,COLEGIO MÉXICO,NA,611161,Escuelas de educación media superior del sector privado,11 a 30 personas,AVENIDA,GENERAL FRANCISCO MORAZAN,CALLE,59,CALLE,61,AVENIDA,10,NA,SN,NA,NA,NA,NA,COLONIA,PUEBLA,NA,NA,NA,15020,09,Ciudad de México,017,Venustiano Carranza,0001,Venustiano Carranza,1261,012,5563638528,COLMEXICO@LIVE.COM.MX,NA,Fijo,19.40967917,-99.08561432,2014-12
6309433,09006611161000044001002863S7,ESCUELA INSTITUTO NEWTON SC,INSTITUTO NEWTON SC,611161,Escuelas de educación media superior del sector privado,0 a 5 personas,NA,SUR 19,CALLE,ORIENTE 259,AVENIDA,CANAL DE SAN JUAN,CALLE,SUR 20-A,540,NA,NA,NA,0,NA,COLONIA,AGRÍCOLA ORIENTAL,NA,NA,5,08500,09,Ciudad de México,006,Iztacalco,0001,Iztacalco,0999,035,NA,NA,NA,Fijo,19.38944334,-99.0618894,2010-07
6884660,09012611161000215001026507S1,COLEGIO ALEJANDRO GUILLOT,SISTEMAS EDUCATIVOS JAJUSER SC,611161,Escuelas de educación media superior del sector privado,31 a 50 personas,CALLE,RANCHO CALICHAL,CALLE,CALZADA LAS BRUJAS,CALLE,RANCHO PIOMO,CALLE,RANCHO CAMICHINES,12,NA,NA,NA,0,NA,COLONIA,NUEVA ORIENTAL COAPA,EDIFICIO COMERCIAL Y DE SERVIC,NA,NA,14300,09,Ciudad de México,012,Tlalpan,0001,Tlalpan,0233,014,NA,NA,WWW.ALEJANDROGUILLOTCOLEGIO.EDU.MX,Fijo,19.2966214,-99.1285122,2019-04
785374,09005611161000133001000000U0,INSTITUTO COMERCIAL MENDOZA,INSTITUTO COMERCIAL MENDOZA SC,611161,Escuelas de educación media superior del sector privado,0 a 5 personas,CALLE,JULIETA,CALLE,ALICIA,CALLE,ABEL,CALLE,ABEL,3,NA,NA,NA,NA,NA,CIUDAD,GUADALUPE TEPEYAC,NA,NA,NA,07840,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,1824,029,NA,NA,NA,Fijo,19.46455499,-99.12459933,2010-07
8522461,09007611161000262000000000U3,INSTITUTO COMERCIAL MEXICO,ALIANZA ESCOLAR ICOM SC,611161,Escuelas de educación media superior del sector privado,6 a 10 personas,CALLE,ROSARIO ALDAMA,CALLE,GUADALUPE VICTORIA,CALLE,MANUEL CAÑAS,CALLE,SANTA LUCÍA,147,NA,NA,NA,NA,NA,COLONIA,HANK GONZALEZ,NA,NA,NA,09700,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,3045,016,NA,ALIANZA.ESCOLAR.ICOM@GMAIL.COM,WWW.INSTITUTOCOMERCIALMEXICO.COM,Fijo,19.33255505,-99.04290088,2019-11
7728446,09012611161000223000000000U5,INSTITUTO CULTURAL Y EDUCATIVO COAPA,NA,611161,Escuelas de educación media superior del sector privado,11 a 30 personas,CALLE,COAPA,CALLE,LUIS GONZAGA INCLAN,CALLE,MORELOS,CALLE,PEÑA POBRE,29,NA,NA,NA,0,NA,COLONIA,TORIELLO GUERRA,NA,NA,NA,14050,09,Ciudad de México,012,Tlalpan,0001,Tlalpan,0407,003,NA,COAPA@INSTITUTOCOAPA.COM,WWW.CURSOUNAM.COM,Fijo,19.29159386,-99.16238286,2019-11
8895691,09016611161000162000000000U6,INSTITUTO DCK,INSTITUTO DCK PARA LA FORMACION PROFESIONAL DE NEGOCIOS SC,611161,Escuelas de educación media superior del sector privado,6 a 10 personas,AVENIDA,CALZADA MEXICO TACUBA,CALLE,MAR HUDSON,CALLE,MAR CARIBE,CALLE,MAR MEDITERRÁNEO,631,NA,NA,NA,0,NA,COLONIA,POPOTLA,NA,NA,NA,11400,09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0054,007,5529102046,NA,NA,Fijo,19.45788956,-99.18220624,2019-11
6306459,09005611161000173002000000U6,ESCUELA BENJAMIN FRANKLIN,ESCUELA BENJAMIN FRANKLIN SC,611161,Escuelas de educación media superior del sector privado,31 a 50 personas,AVENIDA,INSURGENTES NORTE,AVENIDA,LA VICTORIA,CALLE,NECAXA,CALLE,SOTERO PRIETO,1423,NA,NA,NA,0,NA,COLONIA,GUADALUPE INSURGENTES,NA,NA,NA,07870,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,1561,026,NA,MBENITEZ@EBF.EDU.MX,ESCUELABENJAMINFRANKLIN.EDU.MX,Fijo,19.47716533,-99.13101468,2010-07
7400474,09016611162000092000000000U3,CENTRO DE ATENCION CON ESTUDIANTES CON DISCAPACIDAD NO 1 CAED,SECRETARIA DE EDUCACION PUBLICA,611162,Escuelas de educación media superior del sector público,6 a 10 personas,CALLE,MAESTRO RURAL,CALLE,SALVADOR DIAZ MIRON,AVENIDA,CALZADA MEXICO TACUBA,AVENIDA,AVENIDA DE LOS MAESTROS,57,A,NA,NA,0,NA,COLONIA,UN HOGAR PARA NOSOTROS,NA,NA,NA,11330,09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0088,006,NA,CAED1@DGB.EMA,NA,Fijo,19.44848843,-99.17078113,2019-11
8947717,09002611161000062000000000U8,ESCUELA BACHILLERATO TECNOLOGICO LA VILLA ENGLISH ACADEMIA,INSTITUTO NACIONAL LA VILLA SC,611161,Escuelas de educación media superior del sector privado,6 a 10 personas,CALLE,AZCAPOTZALCO,CALLE,TLALNEPALNTLA,CALLE,AZTECAS,CALLE,REFORMA,588,NA,NA,NA,NA,NA,COLONIA,AZCAPOTZALCO CENTRO,NA,NA,NA,02000,09,Ciudad de México,002,Azcapotzalco,0001,Azcapotzalco,0468,012,NA,LAVILLAENGLISH@PRODIGY.NET.MX,NA,Fijo,19.48017821,-99.18664223,2019-11
8521475,09002611161000082000000000U6,ESCUELA BACHILLERATO ECNOLOGICO A VILVA ENGLIHS,NA,611161,Escuelas de educación media superior del sector privado,6 a 10 personas,AVENIDA,AZCAPOTZALCO,CALLE,AZTECAS,CALLE,JARDIN MIGUEL HIDALGO,CALLE,REFORMA,7,NA,NA,NA,0,NA,COLONIA,AZCAPOTZALCO CENTRO,NA,NA,NA,02000,09,Ciudad de México,002,Azcapotzalco,0001,Azcapotzalco,0468,012,NA,NA,NA,Fijo,19.47983418,-99.18672835000001,2019-11
930833,09008713998000012010000000U2,ESCUELA AGROPECUARIA DE BACHILLERATO,COMISARIADO DE LOS BIENES COMUNALES DE LA MAGDALENA CONTRERAS,611162,Escuelas de educación media superior del sector público,6 a 10 personas,CARRETERA,LOCALIDAD 800,OTRO (ESPECIFIQUE),NINGUNO,OTRO (ESPECIFIQUE),NINGUNO,OTRO (ESPECIFIQUE),NINGUNO,NA,DOMICILIO CONOCIDO,NA,NA,NA,NA,PARAJE,SEHUAYA,NA,NA,NA,10640,09,Ciudad de México,008,La Magdalena Contreras,0089,Sehuaya,0368,800,NA,NA,NA,Fijo,19.28168333,-99.273725,2014-12
1059038,09013611161000043000000000U5,COLEGIO ALFREDO NOBEL  EMS-3-617,CREATIVIDAD EN LA JUVENTUD SC,611161,Escuelas de educación media superior del sector privado,11 a 30 personas,CALLE,AZALEA,CALLE,LIRIO ACUATICO,CALLE,NUEVA CARRETERA XOCHIMILCO-TULYEHUALCO (16 DE SEPTIEMBRE),CALLE,NUEVA CARRETERA XOCHIMILCO-TULYEHUALCO (16 DE SEPTIEMBRE),NA,SN,NA,NA,NA,NA,BARRIO,XALTOCAN,NA,NA,NA,16090,09,Ciudad de México,013,Xochimilco,0001,Xochimilco,0334,013,5556534114,ALFREDONOVEL@EDU.MX,NA,Fijo,19.25014472,-99.10470023,2010-07
1021238,09008611111000343001000000U4,CENTRO DE ASESORIA EN ENSEÑANZA ABIERTA,NA,611161,Escuelas de educación media superior del sector privado,6 a 10 personas,CALLE,EMILIANO ZAPATA,CALLE,TUXPAN,CALLE,19 DE AGOSTO,CALLE,NIÑOS HÉROES,44,NA,NA,NA,0,NA,COLONIA,SAN JERONIMO ACULCO,NA,NA,NA,10400,09,Ciudad de México,008,La Magdalena Contreras,0001,La Magdalena Contreras,0194,009,NA,CONTACTO@CAEA.EDU.MX,WWW.CAEA.EDU.MX,Fijo,19.32018698,-99.22530461,2010-07
1059377,09014931610001097010000000U7,DIRECCION GENERAL DE LA ESCUELA NACIONAL PREPARATORIA,UNAM,611162,Escuelas de educación media superior del sector público,251 y más personas,CALLE,ADOLFO PRIETO,CALLE,CERRADA CARLOS FERNANDEZ,CALLE,CONCEPCION BEISTEGUI,CALLE,TORRES ADALID,722,NA,NA,NA,NA,NA,COLONIA,DEL VALLE NORTE,NA,NA,NA,03103,09,Ciudad de México,014,Benito Juárez,0001,Benito Juárez,0238,013,NA,NA,WWW.DGENR.UNAM.MX,Fijo,19.39026056,-99.16790883,2014-12
6304731,09015611421000233001003895M5,INSTITUTO DE EDUCACION AVANZADA,NA,611161,Escuelas de educación media superior del sector privado,6 a 10 personas,EJE VIAL,1 PONIENTE (AVENIDA CUAUHTÉMOC),CALLE,DURANGO,CALLE,REAL DE ROMITA,CALLE,CALLEJÓN DURANGO,57,NA,NA,NA,0,NA,COLONIA,ROMA NORTE,NA,NA,NA,06700,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1017,017,NA,PRANA_RAEL@HOTMAIL.COM,NA,Fijo,19.42295474,-99.15407174,2012-06
733785,09007611162000205000000000U0,INSTITUTO DE EDUCACION MEDIA SUPERIOR DEL DF IZTAPALAPA 3 MIRAVALLE,GDF 9712054NA GOBIERNO DE LA CIUDAD DE MEXICO PLAZA DE LA CONSTITUCION COL CENTRO DE LA CIUDAD DE MEXICO DLEGACION CUAHUTEMOC,611162,Escuelas de educación media superior del sector público,51 a 100 personas,CALLE,NINGUNO,CALLE,MIRADOR,CALLE,GRANERO,CALLE,VALLE DE MÉXICO,NA,SN,NA,NA,NA,NA,COLONIA,SAN PABLO,NA,NA,NA,09696,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,3346,057,NA,NA,NA,Fijo,19.3338698,-98.99901288999999,2014-12
7768623,09002611162000093000000000U1,INSTITUTO DE EDUCACION MEDIA SUPERIOR DE LA CIUDAD DE MEXICO PLANTEL AZCAPOTZALCO 2,GOBIERNO DE LA CIUDAD DE MEXICO,611162,Escuelas de educación media superior del sector público,11 a 30 personas,CALLE,GENERAL LUCIO BLANCO,AVENIDA,CALZADA DE LAS ARMAS,AVENIDA,MANUEL SALAZAR,CALLE,FRANCISCO SARABIA,19,NA,NA,NA,NA,NA,COLONIA,PROVIDENCIA,NA,NA,NA,02440,09,Ciudad de México,002,Azcapotzalco,0001,Azcapotzalco,0237,015,NA,NA,NA,Fijo,19.48796856,-99.21065046,2019-11
726538,09007611162000265000000000U4,INSTITUTO DE EDUCACION MEDIA SUPERIOR PLANTEL BENITO JUAREZ GARCIA IZTAPALAPA II TURNO MATUTINO,GOBIERNO DEL DISTRITO FEDERAL,611162,Escuelas de educación media superior del sector público,51 a 100 personas,AVENIDA,ZACATLAN,CALLE,CEMPASUCHIL,AVENIDA,TLAHUAC,CALLE,AVENIDA CUATRO,0,SN,NA,NA,0,NA,COLONIA,PUEBLO SAN LORENZO,NA,NA,NA,09790,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,2121,001,NA,NA,WWW.IEMS.CDMX.GOB.MX,Fijo,19.31447971,-99.06580246999998,2014-12
695297,09017931210001187011000000U8,INSTITUTO DE EDUCACION MEDIA SUPERIOR DEL DISTRITO FEDERAL PLANTEL JOSE REVUELTAS SANCHEZ,GOBIERNO DEL DISTRITO FEDERAL,611162,Escuelas de educación media superior del sector público,31 a 50 personas,CALLE,SIDAR Y ROVIROSA,CALLE,RETORNO 1 CECILIO ROBELO,EJE VIAL,2 ORIENTE (HONORABLE CONGRESO DE LA UNION),CALLE,CECILIO ROBELO,71,NA,NA,NA,NA,NA,COLONIA,AERONAUTICA MILITAR,NA,NA,NA,15960,09,Ciudad de México,017,Venustiano Carranza,0001,Venustiano Carranza,0598,002,NA,NA,NA,Fijo,19.42740111,-99.11819198,2014-12
726539,09007611162000235001000000U7,INSTITUTO DE EDUCACION MEDIA SUPERIOR PLANTEL BENITO JUAREZ GARCIA IZTAPALAPA II TURNO VESPERTINO,GOBIERNO DE LA CIUDAD DE MEXICO,611162,Escuelas de educación media superior del sector público,31 a 50 personas,AVENIDA,ZACATLAN,CALLE,CEMPASUCHIL,AVENIDA,TLAHUAC,CALLE,AVENIDA CUATRO,0,SN,NA,NA,0,NA,COLONIA,PUEBLO SAN LORENZO,NA,NA,NA,09790,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,2121,001,NA,NA,WWW.IEMS.CDMX.GOB.MX,Fijo,19.31448256,-99.06580185,2014-12
1009449,09003611162000036000000000U8,INSTITUTO DE EDUCACION MEDIA SUPERIOR RICARDO FLORES MAGON,EL GOBIERNO DEL DISTRITO FEDERAL,611162,Escuelas de educación media superior del sector público,101 a 250 personas,CALZADA,CALZADA DE TLALPAN,AVENIDA,ESTADIO AZTECA,CALLE,EJIDO,AVENIDA,VIADUCTO TLALPAN,3352,NA,NA,NA,0,NA,COLONIA,VIEJO EJIDO DE SANTA URSULA COAPA,NA,NA,NA,04910,09,Ciudad de México,003,Coyoacán,0001,Coyoacán,1124,012,5555737579,NA,NA,Fijo,19.30445992,-99.14470459,2010-07
762386,09005611162000045001000000U4,INSTITUTO DE EDUCACION MEDIA SUPERIOR PLANTEL SALVADOR ALLENDE GAM II,INSTITUTO DE EDUCACION MEDIA SUPERIOR DE LA CIUDAD DE MEXICO,611162,Escuelas de educación media superior del sector público,51 a 100 personas,AVENIDA,FERROCARRIL HIDALGO,CALLE,ORIENTE 153,CALLE,SIN REFERENCIA,CALLE,ATZACOALCO,NA,SN,NA,NA,NA,NA,COLONIA,CONSTITUCION DE LA REPUBLICA,NA,NA,NA,07469,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,1468,001,NA,NA,NA,Fijo,19.48714566,-99.10233284,2010-07
1049516,09011611162000026000000000U2,INSTITUTO DE ENSEÑANZA MEDIA SUPERIOR JOSE MARIA MORELOS Y PAVON,GOBIERNO DEL DISTRITO FEDERAL,611162,Escuelas de educación media superior del sector público,101 a 250 personas,AVENIDA,CANAL DE CHALCO,AVENIDA,LANGOSTA,OTRO (ESPECIFIQUE),BARDA,OTRO (ESPECIFIQUE),BARDA,0,SN,NA,NA,0,NA,COLONIA,DEL MAR,NA,NA,NA,13270,09,Ciudad de México,011,Tláhuac,0001,Tláhuac,1094,001,5558502552,NA,NA,Fijo,19.28373645,-99.06705238,2010-07
959088,09011611161000034000000000U8,INSTITUTO DE ENSEÑANZA RAFAEL GUIZAR Y VALENCIA,NA,611161,Escuelas de educación media superior del sector privado,31 a 50 personas,AVENIDA,TLAHUAC TULYEHUALCO,CALLE,LAS GARZAS,CALLE,NINGUNO,CALLE,LAS GARZAS,8481,NA,NA,NA,0,SN,COLONIA,SAN ISIDRO,NA,NA,NA,13093,09,Ciudad de México,011,Tláhuac,0001,Tláhuac,1427,032,5521614431,NA,NA,Fijo,19.2601568,-99.00979048,2010-07
9370621,09015611161000533000000000U0,CENTRO DE APOYO EDUCATIVO Y DESAROLLO HUMANO,CENTRO DE APOYO EDUCATIVO Y DESARROLLO HUMANO,611161,Escuelas de educación media superior del sector privado,11 a 30 personas,EJE VIAL,1 PONIENTE (AVENIDA CUAUHTEMOC),AVENIDA,DOCTOR RIO DE LA LOZA,CALLE,DOCTOR LAVISTA,CALLE,DOCTOR MANUEL CARMONA Y VALLE,24,NA,NA,NA,7,NA,COLONIA,DOCTORES,NA,NA,NA,06720,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1534,013,NA,NA,NA,Fijo,19.42514366,-99.15360963,2021-05
847901,09003611161000213000000000U5,CENTRO DE ACCION SOCIAL COPILCO EL ALTO AC,CENTRO DE ACCION SOCIAL COPILCO EL ALTO AC,611161,Escuelas de educación media superior del sector privado,11 a 30 personas,CALLE,LUIS ENRIQUE ERRO,CALLE,CARLOS GONZALEZ PEÑA,PRIVADA,LUIS ENRIQUE ERRO,CIRCUITO,INTERIOR,4,NA,NA,NA,NA,NA,COLONIA,COPILCO EL ALTO,NA,NA,NA,04360,09,Ciudad de México,003,Coyoacán,0001,Coyoacán,0554,029,NA,CENTRODEACCIONSOCIALCOPILCO@HOTMAIL.COM,NA,Fijo,19.33170131,-99.17733941,2010-07
6258377,09014611161000145000000000U6,CMMA PREPARATORIA SC,CMMA PREPARATORIA SC,611161,Escuelas de educación media superior del sector privado,51 a 100 personas,CIRCUITO,INTERIOR (AVENIDA REVOLUCIÓN),CALLE,17,CALLE,19,AVENIDA,1,462,NA,NA,NA,0,NA,COLONIA,SAN PEDRO DE LOS PINOS,NA,NA,NA,03800,09,Ciudad de México,014,Benito Juárez,0001,Benito Juárez,0350,021,NA,ALARID@ALARID.MX,ALARID.EDU.MX,Fijo,19.3920184,-99.18560793999998,2010-07
6258368,09014611131000135002000000U0,CMMA BACHILLERATO,CMMA BACHILLERATO SC,611161,Escuelas de educación media superior del sector privado,51 a 100 personas,CIRCUITO,INTERIOR (AVENIDA REVOLUCIÓN),CALLE,4,CALLE,2,AVENIDA,PRIMERO DE MAYO,475,NA,NA,NA,0,NA,COLONIA,SAN PEDRO DE LOS PINOS,NA,NA,NA,03800,09,Ciudad de México,014,Benito Juárez,0001,Benito Juárez,0346,018,NA,NA,WWW.ALARID.COM.MX,Fijo,19.39157452,-99.18595059,2010-07
956419,09015517910000921011000000U2,EDUCACION MEDIA AVANZADA,NA,611161,Escuelas de educación media superior del sector privado,6 a 10 personas,CALLE,CHIAPAS,AVENIDA,YUCATAN,CALLE,TONALA,CALLE,COAHUILA,114,A,NA,NA,0,NA,COLONIA,ROMA NORTE,NA,NA,NA,06700,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1375,014,NA,NA,WWW.CURSOENAR.COM,Fijo,19.41257457,-99.16103009,2014-12
740110,09005611161000052001000000U2,EDITORIAL IKNIUM,EDITORIAL IKNIUM SA DE CV,611161,Escuelas de educación media superior del sector privado,0 a 5 personas,CALLE,PAYTA,EJE VIAL,5 NORTE (MONTEVIDEO),CALLE,RICARTE,CALLE,TRUJILLO,656,NA,NA,NA,0,NA,COLONIA,LINDAVISTA,NA,NA,NA,07300,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,1097,013,555779354,IKNIUMEDITORIAL@GMAIL.COM,WWW.IKNIUMOFCIAL.WINX.SAIT.COM,Fijo,19.49021188,-99.13432798,2010-07
931668,09008611162000041000000000U7,EDUCACION A DISTANCIA,SECRETARIA DE EDUCACION CIENCIA TECNOLOGIA E INFORMACION,611162,Escuelas de educación media superior del sector público,0 a 5 personas,CALLE,NOGALES,CALLE,SIN REFERENCIA,CERRADA,NOGALES,CERRADA,NOGALES,NA,SN,NA,NA,NA,NA,COLONIA,SAN NICOLAS TOTOLAPAN,NA,NA,NA,10900,09,Ciudad de México,008,La Magdalena Contreras,0001,La Magdalena Contreras,0353,027,NA,NA,NA,Fijo,19.3026189,-99.23783615,2014-12
679401,09005611512000081010000000U5,EDUCACION A DISTANCIA,CENTRO FEMENIL PARA EL TRABAJO 25 DE JULIO,611162,Escuelas de educación media superior del sector público,0 a 5 personas,CALLE,20 DE NOVIEMBRE,CALLE,GUADALUPE VICTORIA,CALLE,16 DE SEPTIEMBRE,CALLE,INDEPENDENCIA,0,SN,NA,NA,0,NA,COLONIA,25 DE JULIO,NA,NA,NA,07520,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,103A,009,NA,NA,NA,Fijo,19.4970759,-99.07980476,2014-12
1059339,09013611312000011010000000U1,"CLÍNICA ESTOMATOLÓGICA No 4 ""SAN LORENZO""",UNIVERSIDAD AUTONOMA METROPOLITANA,611162,Escuelas de educación media superior del sector público,0 a 5 personas,CALLE,Miguel Hidalgo,CARRETERA,2 Miguel Hidalgo,CALLE,Xochipilli Tonalco,CALLE,Cuauhtémoc,9,NA,NA,NA,0,NA,PUEBLO,SAN LORENZO ATEMOAYA,NA,NA,NA,16400,09,Ciudad de México,013,Xochimilco,0001,Xochimilco,0438,002,NA,NA,http://www.xoc.uam.mx/oferta-educativa/divisiones/cbs/coordinaciones/clinicas,Fijo,19.24355351,-99.10183901999999,2014-12
7665111,09009611162000053000000000U0,CENTRO BACHILLERATO TECNOLOGICO AGROPECUARIO 35 LEONA BICARIO,SECRETARIA DE EDUCACION PUBLICA,611162,Escuelas de educación media superior del sector público,11 a 30 personas,AVENIDA,MIGUEL HIDALGO,CALLE,SOL,AVENIDA,SIMON BOLIVAR,CALLE,FACTOR,NA,SN,NA,NA,NA,NA,PUEBLO,SAN JERONIMO MIACATLAN,NA,NA,NA,12600,09,Ciudad de México,009,Milpa Alta,0017,San Francisco Tecoxpa,0365,028,NA,PASTRANAMILPAALTA@HOTMAIL.COM,NA,Fijo,19.1929712,-99.00726889000002,2019-11
7768585,09002611161000091000000000S7,CSEP,CSEP SC,611161,Escuelas de educación media superior del sector privado,0 a 5 personas,CALLE,ESPERANZA,CALLE,BELISARIO DOMINGUEZ,CALLE,RAYON,CALLE,TEPANECAS,39,8,NA,NA,8,NA,COLONIA,VILLA AZCAPOTZALCO,NA,NA,NA,02000,09,Ciudad de México,002,Azcapotzalco,0001,Azcapotzalco,0311,008,NA,NA,NA,Fijo,19.482119139999998,-99.1845814,2019-11
6258839,09014611161000175002000000U3,CUAM,CENTRO UNIVERSITARIO ANGLO MEXICANO SC,611161,Escuelas de educación media superior del sector privado,51 a 100 personas,AVENIDA,DE LAS AGUILAS,CALLE,ALBUFERAS,CALLE,ALFONSO CASO ANDRADE,CALLE,CORDILLERAS,350,NA,NA,NA,0,NA,COLONIA,LAS AGUILAS,NA,NA,NA,01710,09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0953,013,NA,CANSECOR@LIVE.COM.MX,NA,Fijo,19.35965336,-99.20342156,2010-07
908372,09003611161000233001000000U3,CORPORCION DE EDUCACION AVANZADA,INSTITUTO DE EDUCACION AVANZADA SC,611161,Escuelas de educación media superior del sector privado,6 a 10 personas,CALZADA,TAXQUEÑA,CALLE,CERRO DEL SOMBRERO,CALLE,CERRO DEL BORREGO,CALLE,SAN ANTONIO,1301,NA,NA,NA,NA,NA,COLONIA,CAMPRESTRE CHURUBUSCO,NA,NA,NA,04200,09,Ciudad de México,003,Coyoacán,0001,Coyoacán,0319,011,5553360429,NA,NA,Fijo,19.34142434,-99.14058548,2014-12
971406,09003611161000042001000000S8,CORPORACION DE EDUCACION AVANZADA,INSTITUTO DE EDUCACION AVANZADA AC,611161,Escuelas de educación media superior del sector privado,0 a 5 personas,AVENIDA,AVENIDA LAS TORRES,CALZADA,CALZADA DE TLALPAN,CALLE,CERRO DEL FORTIN,CALLE,SAN ANTONIO,7,1,NA,NA,NA,NA,COLONIA,CAMPRESTRE CHURUBUSCO,NA,NA,NA,04200,09,Ciudad de México,003,Coyoacán,0001,Coyoacán,0319,019,5527808709,NA,NA,Fijo,19.34054763,-99.14289533,2010-07
9286884,09016611162000163000000000U2,CENTRO DE EXTENSIÓN EDUCATIVA Y CULTURAL CASA DEL TIEMPO,UNIVERSIDAD AUTONOMA METROPOLITANA,611162,Escuelas de educación media superior del sector público,11 a 30 personas,AVENIDA,General Pedro Antonio De los Santos,AVENIDA,Gobernador José María Tornel,CALLE,Gobernador Gral. Antonio León,CALLE,Gob. Protasio tagle,84,NA,NA,NA,0,NA,COLONIA,SAN MIGUEL CHAPULTEPEC,NA,NA,NA,11850,09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,1029,016,NA,NA,http://www.uam.mx/_serv_comunidad/centros_culturales.html,Fijo,19.41164834,-99.18259379,2020-11
1015451,09003611161000114000000000U5,CENTRO DE EXCELENCIA ACADEMICA EXCELA,CENTRO DE EXCELENCIA ACADEMICA EXCELA SC,611161,Escuelas de educación media superior del sector privado,11 a 30 personas,CALLE,LONDRES,CALLE,FRANCISCO JAVIER MINA,CALLE,VICENTE GUERRERO,CALLE,BERLÍN,349,NA,NA,NA,NA,NA,COLONIA,DEL CARMEN,NA,NA,NA,04100,09,Ciudad de México,003,Coyoacán,0001,Coyoacán,0022,003,NA,NA,WWW.EXCELA.EDU.MX,Fijo,19.3541958,-99.16625143,2010-07
909455,09003611161000253000000000U1,CENTRO DE FORMACIÓN COYOACAN,CENTRO DE FORMACION COYOACAN AC,611161,Escuelas de educación media superior del sector privado,11 a 30 personas,CALLE,RANCHO SAN MIGUEL,CALLE,RANCHO COCUITE,CALLE,RANCHO GUADALUPE,CALLE,RANCHO LA LAJA,4,NA,NA,NA,NA,NA,COLONIA,CAMPESTRE COYOACAN,NA,NA,NA,04938,09,Ciudad de México,003,Coyoacán,0001,Coyoacán,143A,018,NA,CAMELU00@HOTMAIL.COM,WWW.CENTRODEFORMACIONCAMPESTRECOYOACAN.COM,Fijo,19.30932673,-99.11595622999998,2014-12
